,Symbol,Status,Date,Time,Buy/Sell,Price Point,Shares,Number of Orders,Listing Market
1438599,FNB,O,20191007,153852.800067033,S,11.5,2214,17,N
1438618,FNB,O,20191007,153853.809392209,B,11.49,801,6,N
1438619,FNB,O,20191007,153853.809392209,S,11.5,3114,19,N
1438692,FNB,O,20191007,153854.819073592,B,11.49,701,6,N
1438756,FNB,O,20191007,153855.831826191,B,11.49,901,7,N
1438757,FNB,O,20191007,153855.831826191,S,11.5,3114,19,N
1438793,FNB,O,20191007,153856.859143416,S,11.5,3014,18,N
1438886,FNB,O,20191007,153858.879061319,B,11.49,2301,16,N
1438887,FNB,O,20191007,153858.879061319,S,11.5,1814,12,N
1439033,FNB,O,20191007,153900.893094519,B,11.49,2001,15,N
1439034,FNB,O,20191007,153900.893094519,S,11.5,1814,12,N
1439035,FNB,O,20191007,153900.893094519,S,3999.0,348,1,N
1439084,FNB,O,20191007,153901.913135609,S,11.5,2114,15,N
1439130,FNB,O,20191007,153902.920993164,B,11.49,2001,15,N
1439131,FNB,O,20191007,153902.920993164,S,11.5,1814,14,N
1439176,FNB,O,20191007,153903.929145056,S,11.5,1514,11,N
1439262,FNB,O,20191007,153904.949163905,S,11.5,1514,11,N
1439334,FNB,O,20191007,153905.952219651,S,11.5,1814,14,N
1439380,FNB,O,20191007,153906.965938591,B,11.49,1401,11,N
1439381,FNB,O,20191007,153906.965938591,S,11.5,2314,16,N
1439481,FNB,O,20191007,153908.982402983,S,11.5,1614,12,N
1439580,FNB,O,20191007,153909.991431049,B,11.49,1801,15,N
1439581,FNB,O,20191007,153909.991431049,S,11.5,1614,12,N
1439659,FNB,O,20191007,153910.998837895,B,11.49,2201,16,N
1439660,FNB,O,20191007,153910.998837895,S,11.5,1514,11,N
1439818,FNB,O,20191007,153912.01559102,B,11.49,2701,19,N
1439819,FNB,O,20191007,153912.01559102,S,11.5,1414,10,N
1439923,FNB,O,20191007,153913.042993053,B,11.49,2401,18,N
1439975,FNB,O,20191007,153914.056690176,S,11.5,1514,11,N
1440047,FNB,O,20191007,153915.07577286198,S,11.5,1814,14,N
1440110,FNB,O,20191007,153916.10085614698,S,11.5,1814,14,N
1440176,FNB,O,20191007,153917.119359854,S,11.53,1996,11,N
1440391,FNB,O,20191007,153921.156200969,B,11.49,2701,19,N
1440392,FNB,O,20191007,153921.156200969,S,11.5,1514,11,N
1440448,FNB,O,20191007,153922.16643311802,S,11.5,1514,11,N
1440496,FNB,O,20191007,153923.17592811698,S,11.5,1814,14,N
1440522,FNB,O,20191007,153924.18326868198,B,11.49,2801,20,N
1440546,FNB,O,20191007,153925.18737323,B,11.49,2501,19,N
1440640,FNB,O,20191007,153927.21107261901,S,11.5,1814,14,N
1440703,FNB,O,20191007,153928.219735729,S,11.5,2014,14,N
1440758,FNB,O,20191007,153929.232838709,S,11.5,1814,14,N
1440826,FNB,O,20191007,153930.24783677098,B,11.49,2701,20,N
1440827,FNB,O,20191007,153930.24783677098,S,11.5,1514,14,N
1440916,FNB,O,20191007,153931.26306219198,S,11.5,1014,10,N
1440997,FNB,O,20191007,153933.276452915,B,11.49,3101,21,N
1440998,FNB,O,20191007,153933.276452915,S,11.5,914,9,N
1441045,FNB,O,20191007,153934.280946145,B,11.49,2701,20,N
1441046,FNB,O,20191007,153934.280946145,S,11.5,614,7,N
1441100,FNB,O,20191007,153935.283668717,S,11.5,714,8,N
1441136,FNB,O,20191007,153936.283673145,S,11.5,1014,9,N
1441197,FNB,O,20191007,153937.292129587,B,11.49,3001,21,N
1441198,FNB,O,20191007,153937.292129587,S,11.5,1042,10,N
1441241,FNB,O,20191007,153938.292160849,B,11.49,3001,21,N
1441242,FNB,O,20191007,153938.292160849,S,11.5,642,8,N
1441291,FNB,O,20191007,153939.300926414,B,11.49,2701,20,N
1441292,FNB,O,20191007,153939.300926414,S,11.5,842,10,N
1441459,FNB,O,20191007,153941.327999399,B,11.49,3501,24,N
1441460,FNB,O,20191007,153941.327999399,S,11.5,1042,10,N
1441570,FNB,O,20191007,153942.341806575,S,11.5,1042,10,N
1441657,FNB,O,20191007,153943.357087091,B,11.49,3501,24,N
1441658,FNB,O,20191007,153943.357087091,S,11.5,1042,10,N
1441717,FNB,O,20191007,153944.389340067,S,11.5,1342,12,N
1441755,FNB,O,20191007,153945.40213829698,S,11.5,1346,13,N
1441811,FNB,O,20191007,153946.41633598402,B,11.49,3001,23,N
1441812,FNB,O,20191007,153946.41633598402,S,11.5,1346,13,N
1441848,FNB,O,20191007,153947.434146749,B,11.49,3301,24,N
1441849,FNB,O,20191007,153947.434146749,S,11.5,1357,14,N
1441889,FNB,O,20191007,153948.45226723098,B,11.49,3001,23,N
1441890,FNB,O,20191007,153948.45226723098,S,11.5,1669,18,N
1441891,FNB,O,20191007,153948.45226723098,S,11.51,2200,14,N
1441934,FNB,O,20191007,153949.466690201,S,11.5,1669,18,N
1441971,FNB,O,20191007,153950.475753243,S,11.5,1769,19,N
1441999,FNB,O,20191007,153951.475729525,B,11.49,3001,23,N
1442000,FNB,O,20191007,153951.475729525,S,11.5,2069,20,N
1442060,FNB,O,20191007,153952.47852471698,S,11.5,2069,20,N
1442099,FNB,O,20191007,153953.49803206802,B,11.49,4101,25,N
1442100,FNB,O,20191007,153953.49803206802,S,11.5,969,13,N
1442237,FNB,O,20191007,153954.511072105,B,11.49,4401,26,N
1442238,FNB,O,20191007,153954.511072105,S,11.5,1569,15,N
1442284,FNB,O,20191007,153955.525550506,B,11.49,4101,25,N
1442285,FNB,O,20191007,153955.525550506,S,11.5,1657,17,N
1442342,FNB,O,20191007,153956.55308237902,B,11.49,3301,24,N
1442343,FNB,O,20191007,153956.55308237902,S,11.5,2057,18,N
1442408,FNB,O,20191007,153957.55308116198,B,11.49,3001,23,N
1442409,FNB,O,20191007,153957.55308116198,S,11.5,1657,17,N
1442530,FNB,O,20191007,153958.561177503,S,11.5,1357,14,N
1442595,FNB,O,20191007,153959.575588296,B,11.49,4001,26,N
1442596,FNB,O,20191007,153959.575588296,S,11.5,957,12,N
1442672,FNB,O,20191007,154000.587106039,B,11.49,4004,27,N
1442930,FNB,O,20191007,154001.605084084,S,11.5,0,0,N
1442931,FNB,O,20191007,154001.605084084,S,11.78,0,0,N
1442932,FNB,O,20191007,154001.605084084,B,11.23,122,1,N
1442933,FNB,O,20191007,154001.605084084,B,11.4,1100,5,N
1442934,FNB,O,20191007,154001.605084084,B,11.49,2904,18,N
1442935,FNB,O,20191007,154001.605084084,B,11.5,4050,19,N
1442936,FNB,O,20191007,154001.605084084,S,11.51,1212,9,N
1442937,FNB,O,20191007,154001.605084084,S,11.52,1800,13,N
1442938,FNB,O,20191007,154001.605084084,S,11.53,2196,12,N
1442939,FNB,O,20191007,154001.605084084,S,11.6,1900,8,N
1442940,FNB,O,20191007,154001.605084084,S,11.79,222,2,N
1443114,FNB,O,20191007,154002.613300099,B,11.49,2700,15,N
1443115,FNB,O,20191007,154002.613300099,B,11.5,3995,21,N
1443116,FNB,O,20191007,154002.613300099,S,11.51,912,8,N
1443117,FNB,O,20191007,154002.613300099,S,11.58,1200,6,N
1443118,FNB,O,20191007,154002.613300099,S,11.59,1600,9,N
1443271,FNB,O,20191007,154003.627130822,S,11.51,1412,11,N
1443272,FNB,O,20191007,154003.627130822,S,11.6,1700,7,N
1443359,FNB,O,20191007,154004.655277765,B,11.49,2600,14,N
1443360,FNB,O,20191007,154004.655277765,B,11.5,3895,20,N
1443361,FNB,O,20191007,154004.655277765,S,11.51,1412,11,N
1443426,FNB,O,20191007,154005.668523253,S,11.51,1406,11,N
1443471,FNB,O,20191007,154006.688081216,B,11.5,3595,19,N
1443472,FNB,O,20191007,154006.688081216,S,11.51,1906,16,N
1443521,FNB,O,20191007,154007.696451655,B,11.5,3895,20,N
1443522,FNB,O,20191007,154007.696451655,S,11.51,1906,16,N
1443551,FNB,O,20191007,154008.723771281,B,11.5,3995,20,N
1443552,FNB,O,20191007,154008.723771281,S,11.51,1606,13,N
1443606,FNB,O,20191007,154009.73276123698,B,11.5,3595,19,N
1443657,FNB,O,20191007,154010.742217743,B,11.5,3995,20,N
1443658,FNB,O,20191007,154010.742217743,S,11.51,1606,13,N
1443720,FNB,O,20191007,154011.745963155,B,11.5,3695,20,N
1443807,FNB,O,20191007,154013.791626881,S,11.51,1606,13,N
1443869,FNB,O,20191007,154014.801993731,S,11.51,1606,13,N
1443962,FNB,O,20191007,154015.807968234,S,11.51,1506,12,N
1444035,FNB,O,20191007,154016.812988347,S,11.51,1506,12,N
1444089,FNB,O,20191007,154017.84548022,B,11.5,3795,21,N
1444090,FNB,O,20191007,154017.84548022,S,11.51,1806,13,N
1444130,FNB,O,20191007,154018.854861475,S,11.51,1506,12,N
1444168,FNB,O,20191007,154019.869669134,B,11.5,3695,20,N
1444169,FNB,O,20191007,154019.869669134,S,11.51,2106,16,N
1444274,FNB,O,20191007,154020.90211693,S,11.51,1506,12,N
1444353,FNB,O,20191007,154021.933691826,S,11.51,1506,12,N
1444408,FNB,O,20191007,154022.950549259,B,11.5,3795,21,N
1444409,FNB,O,20191007,154022.950549259,S,11.51,1606,13,N
1444492,FNB,O,20191007,154025.013950922,B,11.5,3695,20,N
1444526,FNB,O,20191007,154026.015390054,B,11.5,3795,21,N
1444527,FNB,O,20191007,154026.015390054,S,11.51,1606,13,N
1444579,FNB,O,20191007,154027.025373623,B,11.5,4095,22,N
1444580,FNB,O,20191007,154027.025373623,S,11.51,1606,13,N
1444659,FNB,O,20191007,154028.04782464,B,11.5,3795,21,N
1444820,FNB,O,20191007,154031.08295950902,S,11.51,1606,13,N
1444877,FNB,O,20191007,154032.083819439,B,11.5,3795,21,N
1444878,FNB,O,20191007,154032.083819439,S,11.51,1906,16,N
1444986,FNB,O,20191007,154033.10774469198,S,11.51,1606,13,N
1445044,FNB,O,20191007,154034.122119079,B,11.48,2658,14,N
1445045,FNB,O,20191007,154034.122119079,S,11.53,2896,13,N
1445133,FNB,O,20191007,154035.143810912,B,11.5,3895,22,N
1445134,FNB,O,20191007,154035.143810912,S,11.51,1606,13,N
1445171,FNB,O,20191007,154036.165866216,B,11.5,4395,24,N
1445172,FNB,O,20191007,154036.165866216,S,11.51,1506,12,N
1445206,FNB,O,20191007,154037.198463153,B,11.5,4395,24,N
1445237,FNB,O,20191007,154038.209647451,B,11.23,0,0,N
1445238,FNB,O,20191007,154038.209647451,B,11.25,0,0,N
1445239,FNB,O,20191007,154038.209647451,S,11.51,0,0,N
1445240,FNB,O,20191007,154038.209647451,S,13.22,0,0,N
1445241,FNB,O,20191007,154038.209647451,B,9.79,200,1,N
1445242,FNB,O,20191007,154038.209647451,B,9.8,100,1,N
1445243,FNB,O,20191007,154038.209647451,B,11.22,1194,1,N
1445244,FNB,O,20191007,154038.209647451,B,11.4,500,3,N
1445245,FNB,O,20191007,154038.209647451,B,11.47,2000,12,N
1445246,FNB,O,20191007,154038.209647451,B,11.5,3795,16,N
1445247,FNB,O,20191007,154038.209647451,B,11.51,1800,6,N
1445248,FNB,O,20191007,154038.209647451,S,11.52,2908,19,N
1445249,FNB,O,20191007,154038.209647451,S,11.53,2896,14,N
1445250,FNB,O,20191007,154038.209647451,S,11.54,2999,11,N
1445251,FNB,O,20191007,154038.209647451,S,11.61,2000,7,N
1445252,FNB,O,20191007,154038.209647451,S,11.77,100,1,N
1445253,FNB,O,20191007,154038.209647451,S,11.79,1294,2,N
1445254,FNB,O,20191007,154038.209647451,S,13.23,200,2,N
1445292,FNB,O,20191007,154039.226340451,B,11.22,994,1,N
1445293,FNB,O,20191007,154039.226340451,B,11.5,3150,13,N
1445294,FNB,O,20191007,154039.226340451,B,11.51,800,3,N
1445295,FNB,O,20191007,154039.226340451,S,11.52,4008,23,N
1445296,FNB,O,20191007,154039.226340451,S,11.53,2996,15,N
1445297,FNB,O,20191007,154039.226340451,S,11.55,2000,10,N
1445298,FNB,O,20191007,154039.226340451,S,11.79,1094,2,N
1445323,FNB,O,20191007,154040.230013726,B,11.51,900,4,N
1445324,FNB,O,20191007,154040.230013726,S,11.52,4108,24,N
1445325,FNB,O,20191007,154040.230013726,S,11.63,600,4,N
1445355,FNB,O,20191007,154041.242365529,B,11.51,1000,4,N
1445381,FNB,O,20191007,154042.246161207,B,11.51,800,3,N
1445382,FNB,O,20191007,154042.246161207,S,11.52,4208,25,N
1445429,FNB,O,20191007,154043.25968011402,B,11.47,1800,11,N
1445430,FNB,O,20191007,154043.25968011402,B,11.51,1000,4,N
1445431,FNB,O,20191007,154043.25968011402,S,11.52,4308,26,N
1445500,FNB,O,20191007,154044.28203463802,B,11.22,989,1,N
1445501,FNB,O,20191007,154044.28203463802,B,11.48,2858,15,N
1445502,FNB,O,20191007,154044.28203463802,B,11.51,1000,4,N
1445503,FNB,O,20191007,154044.28203463802,S,11.52,4100,23,N
1445504,FNB,O,20191007,154044.28203463802,S,11.79,1089,2,N
1445563,FNB,O,20191007,154045.291278633,B,11.51,1100,5,N
1445564,FNB,O,20191007,154045.291278633,S,11.52,4000,22,N
1445649,FNB,O,20191007,154046.291286124,B,11.51,900,3,N
1445716,FNB,O,20191007,154047.292624811,B,11.51,900,3,N
1445717,FNB,O,20191007,154047.292624811,S,11.52,3900,21,N
1445830,FNB,O,20191007,154048.29258106,S,11.52,4000,22,N
1445900,FNB,O,20191007,154049.295765422,B,11.51,700,2,N
1445901,FNB,O,20191007,154049.295765422,S,11.52,3900,21,N
1445941,FNB,O,20191007,154050.30945977,B,11.51,900,4,N
1445942,FNB,O,20191007,154050.30945977,S,11.52,2900,20,N
1445982,FNB,O,20191007,154051.329170427,B,11.51,800,3,N
1445983,FNB,O,20191007,154051.329170427,S,11.52,2902,21,N
1446086,FNB,O,20191007,154053.373496363,B,11.51,800,3,N
1446087,FNB,O,20191007,154053.373496363,S,11.52,3600,22,N
1446270,FNB,O,20191007,154054.384899716,S,11.52,3500,21,N
1446397,FNB,O,20191007,154055.393994577,B,11.51,1000,4,N
1446398,FNB,O,20191007,154055.393994577,S,11.52,3500,21,N
1446487,FNB,O,20191007,154056.40514662,S,11.53,2896,14,N
1446561,FNB,O,20191007,154057.419741831,S,11.52,3600,22,N
1446562,FNB,O,20191007,154057.419741831,S,11.53,2996,15,N
1446687,FNB,O,20191007,154058.433821836,B,11.51,1030,5,N
1446688,FNB,O,20191007,154058.433821836,S,11.52,3600,22,N
1446789,FNB,O,20191007,154059.43399357,S,11.52,3500,21,N
1446964,FNB,O,20191007,154101.442786785,S,11.52,3500,21,N
1447109,FNB,O,20191007,154103.502354874,S,11.52,3600,22,N
1447332,FNB,O,20191007,154106.545695803,S,11.52,3700,23,N
1447466,FNB,O,20191007,154107.579418665,B,11.51,530,5,N
1447467,FNB,O,20191007,154107.579418665,S,11.52,3700,23,N
1447614,FNB,O,20191007,154108.579849046,B,11.51,1030,9,N
1447615,FNB,O,20191007,154108.579849046,S,11.52,3600,22,N
1447616,FNB,O,20191007,154108.579849046,S,11.53,2896,14,N
1447716,FNB,O,20191007,154109.588688908,B,11.51,730,6,N
1447787,FNB,O,20191007,154110.608677156,S,11.52,3600,22,N
1447922,FNB,O,20191007,154112.628188065,S,11.52,3700,23,N
1447992,FNB,O,20191007,154113.648089095,B,11.51,530,5,N
1447993,FNB,O,20191007,154113.648089095,S,11.52,3600,22,N
1448094,FNB,O,20191007,154114.656901961,S,11.52,3600,22,N
1448138,FNB,O,20191007,154115.669271934,S,11.52,3700,23,N
1448582,FNB,O,20191007,154119.717746826,S,11.52,4100,24,N
1448712,FNB,O,20191007,154120.744613026,S,11.52,3700,23,N
1449070,FNB,O,20191007,154125.807532266,B,11.22,889,1,N
1449071,FNB,O,20191007,154125.807532266,B,11.49,2400,13,N
1449072,FNB,O,20191007,154125.807532266,B,11.51,830,6,N
1449073,FNB,O,20191007,154125.807532266,S,11.52,3100,22,N
1449074,FNB,O,20191007,154125.807532266,S,11.53,2996,15,N
1449075,FNB,O,20191007,154125.807532266,S,11.79,989,2,N
1449123,FNB,O,20191007,154126.80755179698,S,11.52,3800,25,N
1449124,FNB,O,20191007,154126.80755179698,S,11.53,3096,16,N
1449222,FNB,O,20191007,154128.847387177,S,11.52,3900,26,N
1449380,FNB,O,20191007,154131.86527414402,B,11.51,830,6,N
1449494,FNB,O,20191007,154133.896544352,B,11.22,888,1,N
1449495,FNB,O,20191007,154133.896544352,S,11.79,988,2,N
1449615,FNB,O,20191007,154137.97361552902,B,11.48,2558,12,N
1449616,FNB,O,20191007,154137.97361552902,B,11.5,3550,15,N
1449617,FNB,O,20191007,154137.97361552902,B,11.51,930,7,N
1449741,FNB,O,20191007,154139.98551788199,B,11.51,630,6,N
1449819,FNB,O,20191007,154140.991057936,B,11.51,930,7,N
1450046,FNB,O,20191007,154146.054885951,B,11.51,630,6,N
1450047,FNB,O,20191007,154146.054885951,S,11.52,4200,27,N
1450144,FNB,O,20191007,154147.06591572,S,11.52,3900,26,N
1450427,FNB,O,20191007,154149.086713758,B,11.22,877,1,N
1450428,FNB,O,20191007,154149.086713758,B,11.51,730,7,N
1450429,FNB,O,20191007,154149.086713758,S,11.79,977,2,N
1450551,FNB,O,20191007,154151.100870344,B,11.51,1030,8,N
1450698,FNB,O,20191007,154153.132882903,B,11.51,1330,9,N
1450699,FNB,O,20191007,154153.132882903,S,11.52,3400,25,N
1450740,FNB,O,20191007,154154.14227378598,B,11.51,1330,11,N
1450816,FNB,O,20191007,154155.15117181098,B,11.51,2130,16,N
1450817,FNB,O,20191007,154155.15117181098,S,11.52,2312,22,N
1450818,FNB,O,20191007,154155.15117181098,S,11.53,2796,15,N
1450913,FNB,O,20191007,154156.156419298,B,11.51,2230,17,N
1450914,FNB,O,20191007,154156.156419298,S,11.52,2412,23,N
1450915,FNB,O,20191007,154156.156419298,S,11.53,2896,16,N
1450916,FNB,O,20191007,154156.156419298,S,11.54,2899,11,N
1450976,FNB,O,20191007,154157.165188895,B,11.51,1330,9,N
1450977,FNB,O,20191007,154157.165188895,S,11.52,3512,25,N
1451020,FNB,O,20191007,154158.165190105,B,11.51,1030,8,N
1451021,FNB,O,20191007,154158.165190105,S,11.52,3612,26,N
1451105,FNB,O,20191007,154200.181960046,B,11.51,1330,10,N
1451106,FNB,O,20191007,154200.181960046,S,11.52,2612,25,N
1451147,FNB,O,20191007,154201.195441061,B,11.51,1730,14,N
1451148,FNB,O,20191007,154201.195441061,S,11.54,2899,11,N
1451190,FNB,O,20191007,154202.22262996,B,11.51,1130,9,N
1451273,FNB,O,20191007,154203.25533831,S,11.77,0,0,N
1451274,FNB,O,20191007,154203.25533831,B,11.22,577,1,N
1451275,FNB,O,20191007,154203.25533831,S,11.52,2518,25,N
1451276,FNB,O,20191007,154203.25533831,S,11.79,677,2,N
1451378,FNB,O,20191007,154205.279833481,B,11.22,377,1,N
1451379,FNB,O,20191007,154205.279833481,B,11.5,3650,16,N
1451380,FNB,O,20191007,154205.279833481,B,11.51,1630,11,N
1451381,FNB,O,20191007,154205.279833481,S,11.52,2518,25,N
1451382,FNB,O,20191007,154205.279833481,S,11.54,2899,11,N
1451383,FNB,O,20191007,154205.279833481,S,11.79,477,2,N
1451431,FNB,O,20191007,154206.284572155,B,11.51,1130,9,N
1451432,FNB,O,20191007,154206.284572155,S,11.52,2618,26,N
1451493,FNB,O,20191007,154207.298926533,B,11.22,277,1,N
1451494,FNB,O,20191007,154207.298926533,B,11.51,2530,18,N
1451495,FNB,O,20191007,154207.298926533,S,11.52,2518,25,N
1451496,FNB,O,20191007,154207.298926533,S,11.54,3099,12,N
1451497,FNB,O,20191007,154207.298926533,S,11.79,377,2,N
1451573,FNB,O,20191007,154208.307590619,B,11.51,1830,14,N
1451574,FNB,O,20191007,154208.307590619,S,11.52,2418,24,N
1451575,FNB,O,20191007,154208.307590619,S,11.54,2899,11,N
1451651,FNB,O,20191007,154209.318486189,B,11.51,2130,17,N
1451652,FNB,O,20191007,154209.318486189,S,11.52,2418,24,N
1451653,FNB,O,20191007,154209.318486189,S,11.54,2999,12,N
1451694,FNB,O,20191007,154210.32551000902,B,11.51,1830,14,N
1451695,FNB,O,20191007,154210.32551000902,S,11.52,2818,25,N
1451696,FNB,O,20191007,154210.32551000902,S,11.54,3099,12,N
1451728,FNB,O,20191007,154211.339763626,B,11.51,1830,14,N
1451729,FNB,O,20191007,154211.339763626,S,11.52,2418,24,N
1451730,FNB,O,20191007,154211.339763626,S,11.54,2899,11,N
1451796,FNB,O,20191007,154212.366503705,B,11.51,2130,15,N
1451797,FNB,O,20191007,154212.366503705,S,11.54,3099,12,N
1451893,FNB,O,20191007,154214.38919793,B,11.51,2130,15,N
1451894,FNB,O,20191007,154214.38919793,S,11.54,2899,11,N
1451949,FNB,O,20191007,154215.420170497,B,11.51,2630,19,N
1451950,FNB,O,20191007,154215.420170497,S,11.52,2418,24,N
1451951,FNB,O,20191007,154215.420170497,S,11.54,3099,12,N
1451999,FNB,O,20191007,154216.45296855,B,11.51,2630,19,N
1452000,FNB,O,20191007,154216.45296855,S,11.52,2418,24,N
1452034,FNB,O,20191007,154217.475299311,B,11.51,2330,18,N
1452093,FNB,O,20191007,154218.49727997198,B,11.51,2030,15,N
1452188,FNB,O,20191007,154220.524606733,B,11.51,2330,18,N
1452189,FNB,O,20191007,154220.524606733,S,11.52,2418,24,N
1452280,FNB,O,20191007,154221.531363546,B,11.36,0,0,N
1452281,FNB,O,20191007,154221.531363546,B,11.22,261,1,N
1452282,FNB,O,20191007,154221.531363546,B,11.37,300,1,N
1452283,FNB,O,20191007,154221.531363546,B,11.41,1100,4,N
1452284,FNB,O,20191007,154221.531363546,B,11.51,3130,21,N
1452285,FNB,O,20191007,154221.531363546,S,11.52,1806,17,N
1452286,FNB,O,20191007,154221.531363546,S,11.54,3120,13,N
1452287,FNB,O,20191007,154221.531363546,S,11.79,361,2,N
1452480,FNB,O,20191007,154222.538341321,B,11.51,3230,22,N
1452481,FNB,O,20191007,154222.538341321,S,11.52,2206,22,N
1452482,FNB,O,20191007,154222.538341321,S,11.53,2696,14,N
1452584,FNB,O,20191007,154223.548771836,B,11.51,2930,21,N
1452585,FNB,O,20191007,154223.548771836,S,11.52,2206,22,N
1452664,FNB,O,20191007,154224.566864229,S,11.52,1906,19,N
1452727,FNB,O,20191007,154225.585477965,S,11.52,1906,19,N
1452780,FNB,O,20191007,154226.61191538902,B,11.51,2930,21,N
1452781,FNB,O,20191007,154226.61191538902,S,11.52,2206,22,N
1452782,FNB,O,20191007,154226.61191538902,S,11.53,2796,15,N
1452847,FNB,O,20191007,154227.637758637,S,11.52,1906,19,N
1452949,FNB,O,20191007,154228.665016956,S,11.52,2506,23,N
1452970,FNB,O,20191007,154229.664996105,B,11.51,2930,21,N
1452971,FNB,O,20191007,154229.664996105,S,11.52,2606,24,N
1453063,FNB,O,20191007,154230.689703084,B,11.51,2930,21,N
1453064,FNB,O,20191007,154230.689703084,S,11.52,2406,24,N
1453123,FNB,O,20191007,154231.695001532,B,11.51,2830,20,N
1453124,FNB,O,20191007,154231.695001532,S,11.52,2506,25,N
1453291,FNB,O,20191007,154233.72577279698,S,11.52,2606,26,N
1453434,FNB,O,20191007,154235.744555451,B,11.22,161,1,N
1453435,FNB,O,20191007,154235.744555451,S,11.52,2306,23,N
1453436,FNB,O,20191007,154235.744555451,S,11.53,2896,16,N
1453437,FNB,O,20191007,154235.744555451,S,11.54,2920,12,N
1453438,FNB,O,20191007,154235.744555451,S,11.79,261,2,N
1453531,FNB,O,20191007,154236.754824477,B,11.51,2830,20,N
1453532,FNB,O,20191007,154236.754824477,S,11.54,2920,12,N
1453589,FNB,O,20191007,154237.78381452,S,11.54,2920,12,N
1453642,FNB,O,20191007,154238.79833065302,S,11.54,2920,12,N
1453694,FNB,O,20191007,154239.811700841,S,11.54,2920,12,N
1453737,FNB,O,20191007,154240.834032827,S,11.54,3120,13,N
1453801,FNB,O,20191007,154242.834005146,S,11.52,2305,23,N
1453860,FNB,O,20191007,154243.834024531,B,11.51,3230,22,N
1453861,FNB,O,20191007,154243.834024531,S,11.52,2305,23,N
1453862,FNB,O,20191007,154243.834024531,S,11.54,3120,13,N
1453947,FNB,O,20191007,154244.859625311,S,11.52,2334,24,N
1454017,FNB,O,20191007,154245.864713972,B,11.51,2930,21,N
1454123,FNB,O,20191007,154246.86637563302,B,11.51,1530,10,N
1454124,FNB,O,20191007,154246.86637563302,S,11.52,4034,27,N
1454125,FNB,O,20191007,154246.86637563302,S,11.54,2920,12,N
1454344,FNB,O,20191007,154247.882467268,B,11.51,2630,17,N
1454345,FNB,O,20191007,154247.882467268,S,11.52,2634,25,N
1454346,FNB,O,20191007,154247.882467268,S,11.54,3020,13,N
1454468,FNB,O,20191007,154248.910219078,B,11.51,2230,16,N
1454469,FNB,O,20191007,154248.910219078,S,11.52,2334,24,N
1454533,FNB,O,20191007,154249.919853512,S,11.54,2920,12,N
1454586,FNB,O,20191007,154250.928839124,B,11.51,2430,17,N
1454587,FNB,O,20191007,154250.928839124,S,11.54,3020,13,N
1454672,FNB,O,20191007,154252.950977904,B,11.51,2630,17,N
1454673,FNB,O,20191007,154252.950977904,S,11.52,2634,25,N
1454674,FNB,O,20191007,154252.950977904,S,11.54,2920,12,N
1454759,FNB,O,20191007,154253.97423978,B,11.51,2230,16,N
1454760,FNB,O,20191007,154253.97423978,S,11.52,2334,24,N
1454813,FNB,O,20191007,154254.984365212,B,11.51,1430,12,N
1454814,FNB,O,20191007,154254.984365212,S,11.52,4434,28,N
1454878,FNB,O,20191007,154255.99404060302,B,11.51,1330,11,N
1454879,FNB,O,20191007,154255.99404060302,S,11.52,4434,28,N
1454998,FNB,O,20191007,154257.004239195,B,11.51,930,7,N
1454999,FNB,O,20191007,154257.004239195,S,11.52,4434,28,N
1455067,FNB,O,20191007,154258.024583246,B,11.51,930,7,N
1455068,FNB,O,20191007,154258.024583246,S,11.52,4734,30,N
1455119,FNB,O,20191007,154259.043874545,B,11.51,930,7,N
1455120,FNB,O,20191007,154259.043874545,S,11.52,4834,31,N
1455176,FNB,O,20191007,154300.075787399,B,11.51,730,6,N
1455177,FNB,O,20191007,154300.075787399,S,11.52,4534,28,N
1455293,FNB,O,20191007,154302.079562622,B,11.51,730,6,N
1455294,FNB,O,20191007,154302.079562622,S,11.53,2996,17,N
1455399,FNB,O,20191007,154303.100375078,S,11.52,4534,28,N
1455400,FNB,O,20191007,154303.100375078,S,11.53,2896,16,N
1455527,FNB,O,20191007,154304.11214520698,B,9.8,0,0,N
1455528,FNB,O,20191007,154304.11214520698,B,11.22,0,0,N
1455529,FNB,O,20191007,154304.11214520698,B,11.51,0,0,N
1455530,FNB,O,20191007,154304.11214520698,B,9.79,300,2,N
1455531,FNB,O,20191007,154304.11214520698,B,11.23,3300,1,N
1455532,FNB,O,20191007,154304.11214520698,B,11.24,305,2,N
1455533,FNB,O,20191007,154304.11214520698,B,11.41,1500,5,N
1455534,FNB,O,20191007,154304.11214520698,B,11.48,4258,17,N
1455535,FNB,O,20191007,154304.11214520698,B,11.5,3962,18,N
1455536,FNB,O,20191007,154304.11214520698,S,11.51,3100,8,N
1455537,FNB,O,20191007,154304.11214520698,S,11.52,2534,21,N
1455538,FNB,O,20191007,154304.11214520698,S,11.53,2996,14,N
1455539,FNB,O,20191007,154304.11214520698,S,11.54,2620,10,N
1455540,FNB,O,20191007,154304.11214520698,S,11.61,1300,5,N
1455541,FNB,O,20191007,154304.11214520698,S,11.79,3400,2,N
1455542,FNB,O,20191007,154304.11214520698,S,13.22,100,1,N
1455543,FNB,O,20191007,154304.11214520698,S,13.23,100,1,N
1455640,FNB,O,20191007,154305.12219551599,B,11.5,4062,19,N
1455641,FNB,O,20191007,154305.12219551599,S,11.51,3100,8,N
